#Time	Channel A	Channel B
#(s)	(V)	(V)
#
-2.85056976	0.03668325	-3.80108000
-2.84723576	0.01831111	-3.75530300
-2.84390176	0.01831111	-3.75530300
-2.84056776	0.01831111	-3.75530300
-2.83723376	0.01831111	-3.75530300
-2.83389976	-0.00006104	-3.75530300
-2.83056576	0.01831111	-3.75530300
-2.82723176	0.01831111	-3.75530300
-2.82389776	0.01831111	-3.75530300
-2.82056376	-0.00006104	-3.75530300
-2.81722976	-0.00006104	-3.80108000
-2.81389576	0.01831111	-3.75530300
-2.81056176	0.01831111	-3.75530300
-2.80722776	0.01831111	-3.75530300
-2.80389376	-0.00006104	-3.75530300
-2.80055976	0.01831111	-3.75530300
-2.79722576	0.01831111	-3.75530300
-2.79389176	0.01831111	-3.75530300
-2.79055776	0.01831111	-3.75530300
-2.78722376	0.01831111	-3.75530300
-2.78388976	-0.00006104	-3.75530300
-2.78055576	0.01831111	-3.80108000
-2.77722176	-0.00006104	-3.75530300
-2.77388776	0.01831111	-3.80108000
-2.77055376	0.01831111	-3.75530300
-2.76721976	0.01831111	-3.75530300
-2.76388576	0.01831111	-3.75530300
-2.76055176	0.01831111	-3.75530300
-2.75721776	0.01831111	-3.75530300
-2.75388376	0.01831111	-3.80108000
-2.75054976	-0.00006104	-3.75530300
-2.74721576	0.01831111	-3.75530300
-2.74388176	0.01831111	-3.75530300
-2.74054776	0.01831111	-3.75530300
-2.73721376	0.01831111	-3.80108000
-2.73387976	-0.00006104	-3.75530300
-2.73054576	0.01831111	-3.75530300
-2.72721176	0.01831111	-3.75530300
-2.72387776	-0.00006104	-3.75530300
-2.72054376	0.01831111	-3.75530300
-2.71720976	-0.00006104	-3.75530300
-2.71387576	0.01831111	-3.75530300
-2.71054176	-0.00006104	-3.75530300
-2.70720776	-0.00006104	-3.75530300
-2.70387376	0.01831111	-3.75530300
-2.70053976	-0.00006104	-3.75530300
-2.69720576	0.01831111	-3.75530300
-2.69387176	-0.00006104	-3.75530300
-2.69053776	0.01831111	-3.80108000
-2.68720376	0.01831111	-3.75530300
-2.68386976	-0.00006104	-3.75530300
-2.68053576	0.01831111	-3.75530300
-2.67720176	0.01831111	-3.75530300
-2.67386776	0.01831111	-3.75530300
-2.67053376	0.01831111	-3.75530300
-2.66719976	-0.00006104	-3.75530300
-2.66386576	0.01831111	-3.75530300
-2.66053176	-0.00006104	-3.75530300
-2.65719776	0.01831111	-3.75530300
-2.65386376	-0.00006104	-3.75530300
-2.65052976	-0.00006104	-3.80108000
-2.64719576	-0.00006104	-3.75530300
-2.64386176	-0.00006104	-3.75530300
-2.64052776	-0.00006104	-3.75530300
-2.63719376	-0.00006104	-3.75530300
-2.63385976	-0.00006104	-3.75530300
-2.63052576	-0.00006104	-3.75530300
-2.62719176	-0.00006104	-3.75530300
-2.62385776	-0.00006104	-3.75530300
-2.62052376	-0.00006104	-3.75530300
-2.61718976	-0.00006104	-3.75530300
-2.61385576	-0.00006104	-3.75530300
-2.61052176	-0.00006104	-3.75530300
-2.60718776	-0.00006104	-3.75530300
-2.60385376	-0.00006104	-3.75530300
-2.60051976	-0.00006104	-3.75530300
-2.59718576	-0.00006104	-3.75530300
-2.59385176	-0.00006104	-3.75530300
-2.59051776	-0.00006104	-3.75530300
-2.58718376	-0.00006104	-3.75530300
-2.58384976	-0.00006104	-3.75530300
-2.58051576	-0.00006104	-3.75530300
-2.57718176	-0.00006104	-3.75530300
-2.57384776	-0.00006104	-3.75530300
-2.57051376	-0.00006104	-3.80108000
-2.56717976	-0.00006104	-3.75530300
-2.56384576	-0.00006104	-3.75530300
-2.56051176	-0.00006104	-3.75530300
-2.55717776	-0.00006104	-3.75530300
-2.55384376	-0.00006104	-3.75530300
-2.55050976	-0.00006104	-3.80108000
-2.54717576	-0.00006104	-3.75530300
-2.54384176	-0.00006104	-3.75530300
-2.54050776	-0.00006104	-3.75530300
-2.53717376	-0.00006104	-3.75530300
-2.53383976	-0.00006104	-3.75530300
-2.53050576	-0.00006104	-3.75530300
-2.52717176	-0.00006104	-3.75530300
-2.52383776	-0.00006104	-3.75530300
-2.52050376	-0.00006104	-3.75530300
-2.51716976	-0.00006104	-3.75530300
-2.51383576	-0.00006104	-3.75530300
-2.51050176	-0.00006104	-3.75530300
-2.50716776	-0.00006104	-3.75530300
-2.50383376	-0.00006104	-3.75530300
-2.50049976	-0.00006104	-3.75530300
-2.49716576	-0.00006104	-3.75530300
-2.49383176	-0.00006104	-3.75530300
-2.49049776	-0.00006104	-3.80108000
-2.48716376	-0.00006104	-3.75530300
-2.48382976	-0.00006104	-3.75530300
-2.48049576	-0.00006104	-3.75530300
-2.47716176	-0.00006104	-3.75530300
-2.47382776	-0.00006104	-3.75530300
-2.47049376	-0.00006104	-3.75530300
-2.46715976	-0.00006104	-3.75530300
-2.46382576	-0.00006104	-3.75530300
-2.46049176	-0.00006104	-3.75530300
-2.45715776	-0.00006104	-3.75530300
-2.45382376	-0.00006104	-3.75530300
-2.45048976	-0.00006104	-3.75530300
-2.44715576	-0.00006104	-3.75530300
-2.44382176	-0.00006104	-3.75530300
-2.44048776	-0.00006104	-3.75530300
-2.43715376	-0.00006104	-3.75530300
-2.43381976	-0.00006104	-3.75530300
-2.43048576	-0.00006104	-3.75530300
-2.42715176	-0.00006104	-3.75530300
-2.42381776	-0.00006104	-3.75530300
-2.42048376	-0.00006104	-3.75530300
-2.41714976	-0.00006104	-3.75530300
-2.41381576	-0.00006104	-3.75530300
-2.41048176	-0.00006104	-3.75530300
-2.40714776	-0.00006104	-3.75530300
-2.40381376	-0.00006104	-3.75530300
-2.40047976	-0.00006104	-3.75530300
-2.39714576	-0.00006104	-3.80108000
-2.39381176	-0.00006104	-3.75530300
-2.39047776	-0.00006104	-3.75530300
-2.38714376	-0.00006104	-3.75530300
-2.38380976	-0.00006104	-3.75530300
-2.38047576	-0.00006104	-3.75530300
-2.37714176	-0.00006104	-3.75530300
-2.37380776	0.01831111	-3.75530300
-2.37047376	0.01831111	-3.75530300
-2.36713976	0.01831111	-3.75530300
-2.36380576	-0.00006104	-3.80108000
-2.36047176	-0.00006104	-3.75530300
-2.35713776	0.01831111	-3.80108000
-2.35380376	-0.00006104	-3.75530300
-2.35046976	-0.00006104	-3.75530300
-2.34713576	-0.00006104	-3.75530300
-2.34380176	-0.00006104	-3.75530300
-2.34046776	-0.00006104	-3.75530300
-2.33713376	-0.00006104	-3.75530300
-2.33379976	-0.00006104	-3.75530300
-2.33046576	-0.00006104	-3.75530300
-2.32713176	-0.00006104	-3.75530300
-2.32379776	-0.00006104	-3.75530300
-2.32046376	-0.00006104	-3.75530300
-2.31712976	-0.00006104	-3.75530300
-2.31379576	-0.00006104	-3.75530300
-2.31046176	-0.00006104	-3.80108000
-2.30712776	-0.00006104	-3.80108000
-2.30379376	-0.00006104	-3.75530300
-2.30045976	-0.00006104	-3.75530300
-2.29712576	-0.00006104	-3.75530300
-2.29379176	-0.00006104	-3.75530300
-2.29045776	-0.00006104	-3.75530300
-2.28712376	-0.00006104	-3.75530300
-2.28378976	-0.00006104	-3.75530300
-2.28045576	-0.00006104	-3.75530300
-2.27712176	-0.00006104	-3.75530300
-2.27378776	-0.00006104	-3.75530300
-2.27045376	-0.00006104	-3.80108000
-2.26711976	-0.00006104	-3.80108000
-2.26378576	-0.00006104	-3.80108000
-2.26045176	-0.00006104	-3.80108000
-2.25711776	-0.00006104	-3.75530300
-2.25378376	-0.00006104	-3.75530300
-2.25044976	-0.00006104	-3.75530300
-2.24711576	-0.00006104	-3.75530300
-2.24378176	-0.00006104	-3.80108000
-2.24044776	-0.00006104	-3.75530300
-2.23711376	-0.00006104	-3.75530300
-2.23377976	-0.00006104	-3.75530300
-2.23044576	-0.00006104	-3.80108000
-2.22711176	-0.00006104	-3.75530300
-2.22377776	-0.00006104	-3.75530300
-2.22044376	-0.00006104	-3.80108000
-2.21710976	-0.00006104	-3.75530300
-2.21377576	-0.00006104	-3.75530300
-2.21044176	-0.00006104	-3.80108000
-2.20710776	-0.00006104	-3.80108000
-2.20377376	-0.00006104	-3.75530300
-2.20043976	-0.00006104	-3.75530300
-2.19710576	0.01831111	-3.75530300
-2.19377176	-0.00006104	-3.75530300
-2.19043776	-0.00006104	-3.75530300
-2.18710376	-0.00006104	-3.75530300
-2.18376976	-0.00006104	-3.75530300
-2.18043576	-0.00006104	-3.75530300
-2.17710176	-0.00006104	-3.75530300
-2.17376776	-0.00006104	-3.75530300
-2.17043376	-0.00006104	-3.75530300
-2.16709976	-0.00006104	-3.75530300
-2.16376576	-0.00006104	-3.75530300
-2.16043176	-0.00006104	-3.75530300
-2.15709776	-0.00006104	-3.75530300
-2.15376376	-0.00006104	-3.75530300
-2.15042976	-0.00006104	-3.75530300
-2.14709576	-0.00006104	-3.75530300
-2.14376176	-0.00006104	-3.75530300
-2.14042776	-0.00006104	-3.75530300
-2.13709376	-0.00006104	-3.75530300
-2.13375976	-0.00006104	-3.75530300
-2.13042576	-0.00006104	-3.75530300
-2.12709176	-0.00006104	-3.75530300
-2.12375776	-0.00006104	-3.80108000
-2.12042376	-0.00006104	-3.80108000
-2.11708976	-0.00006104	-3.75530300
-2.11375576	-0.00006104	-3.75530300
-2.11042176	-0.00006104	-3.75530300
-2.10708776	-0.00006104	-3.75530300
-2.10375376	-0.00006104	-3.75530300
-2.10041976	-0.00006104	-3.80108000
-2.09708576	-0.00006104	-3.75530300
-2.09375176	-0.00006104	-3.75530300
-2.09041776	-0.00006104	-3.75530300
-2.08708376	-0.00006104	-3.75530300
-2.08374976	-0.00006104	-3.75530300
-2.08041576	-0.00006104	-3.75530300
-2.07708176	-0.00006104	-3.75530300
-2.07374776	-0.00006104	-3.75530300
-2.07041376	-0.00006104	-3.75530300
-2.06707976	-0.00006104	-3.75530300
-2.06374576	-0.00006104	-3.75530300
-2.06041176	-0.00006104	-3.75530300
-2.05707776	-0.00006104	-3.75530300
-2.05374376	-0.00006104	-3.75530300
-2.05040976	-0.00006104	-3.75530300
-2.04707576	-0.00006104	-3.75530300
-2.04374176	-0.00006104	-3.75530300
-2.04040776	-0.00006104	-3.80108000
-2.03707376	-0.00006104	-3.75530300
-2.03373976	-0.00006104	-3.75530300
-2.03040576	-0.00006104	-3.80108000
-2.02707176	-0.00006104	-3.75530300
-2.02373776	-0.00006104	-3.75530300
-2.02040376	-0.00006104	-3.75530300
-2.01706976	-0.00006104	-3.75530300
-2.01373576	-0.00006104	-3.75530300
-2.01040176	-0.00006104	-3.75530300
-2.00706776	-0.00006104	-3.75530300
-2.00373376	-0.00006104	-3.75530300
-2.00039976	-0.01843318	-3.75530300
-1.99706576	-0.00006104	-3.75530300
-1.99373176	-0.01843318	-3.75530300
-1.99039776	-0.01843318	-3.75530300
-1.98706376	-0.01843318	-3.75530300
-1.98372976	-0.01843318	-3.75530300
-1.98039576	-0.01843318	-3.75530300
-1.97706176	-0.00006104	-3.80108000
-1.97372776	-0.01843318	-3.75530300
-1.97039376	-0.01843318	-3.75530300
-1.96705976	-0.01843318	-3.75530300
-1.96372576	-0.01843318	-3.75530300
-1.96039176	-0.01843318	-3.75530300
-1.95705776	-0.00006104	-3.75530300
-1.95372376	-0.01843318	-3.75530300
-1.95038976	-0.01843318	-3.75530300
-1.94705576	-0.01843318	-3.75530300
-1.94372176	-0.01843318	-3.80108000
-1.94038776	-0.01843318	-3.75530300
-1.93705376	-0.00006104	-3.75530300
-1.93371976	-0.00006104	-3.75530300
-1.93038576	-0.00006104	-3.75530300
-1.92705176	-0.00006104	-3.75530300
-1.92371776	-0.00006104	-3.75530300
-1.92038376	-0.00006104	-3.80108000
-1.91704976	-0.00006104	-3.75530300
-1.91371576	-0.00006104	-3.80108000
-1.91038176	-0.00006104	-3.75530300
-1.90704776	-0.00006104	-3.75530300
-1.90371376	-0.00006104	-3.80108000
-1.90037976	-0.00006104	-3.75530300
-1.89704576	-0.00006104	-3.75530300
-1.89371176	-0.00006104	-3.75530300
-1.89037776	-0.00006104	-3.75530300
-1.88704376	-0.00006104	-3.80108000
-1.88370976	-0.00006104	-3.80108000
-1.88037576	-0.00006104	-3.75530300
-1.87704176	-0.00006104	-3.75530300
-1.87370776	-0.00006104	-3.75530300
-1.87037376	-0.00006104	-3.75530300
-1.86703976	-0.00006104	-3.75530300
-1.86370576	-0.00006104	-3.80108000
-1.86037176	-0.00006104	-3.75530300
-1.85703776	-0.00006104	-3.75530300
-1.85370376	-0.00006104	-3.75530300
-1.85036976	-0.00006104	-3.75530300
-1.84703576	-0.00006104	-3.75530300
-1.84370176	-0.00006104	-3.80108000
-1.84036776	-0.00006104	-3.75530300
-1.83703376	-0.01843318	-3.75530300
-1.83369976	-0.00006104	-3.75530300
-1.83036576	-0.00006104	-3.75530300
-1.82703176	-0.00006104	-3.75530300
-1.82369776	-0.00006104	-3.75530300
-1.82036376	-0.00006104	-3.75530300
-1.81702976	-0.00006104	-3.75530300
-1.81369576	-0.00006104	-3.75530300
-1.81036176	-0.01843318	-3.75530300
-1.80702776	-0.00006104	-3.75530300
-1.80369376	-0.00006104	-3.75530300
-1.80035976	-0.00006104	-3.75530300
-1.79702576	-0.00006104	-3.75530300
-1.79369176	-0.00006104	-3.75530300
-1.79035776	-0.00006104	-3.75530300
-1.78702376	-0.00006104	-3.75530300
-1.78368976	-0.00006104	-3.75530300
-1.78035576	-0.00006104	-3.75530300
-1.77702176	-0.00006104	-3.80108000
-1.77368776	-0.00006104	-3.75530300
-1.77035376	-0.00006104	-3.75530300
-1.76701976	-0.00006104	-3.75530300
-1.76368576	-0.00006104	-3.75530300
-1.76035176	-0.00006104	-3.75530300
-1.75701776	0.01831111	-3.75530300
-1.75368376	-0.00006104	-3.75530300
-1.75034976	0.01831111	-3.75530300
-1.74701576	-0.00006104	-3.80108000
-1.74368176	-0.00006104	-3.75530300
-1.74034776	0.01831111	-3.75530300
-1.73701376	0.01831111	-3.75530300
-1.73367976	0.01831111	-3.75530300
-1.73034576	0.01831111	-3.75530300
-1.72701176	0.01831111	-3.75530300
-1.72367776	0.01831111	-3.75530300
-1.72034376	0.01831111	-3.75530300
-1.71700976	0.01831111	-3.75530300
-1.71367576	0.01831111	-3.75530300
-1.71034176	0.01831111	-3.75530300
-1.70700776	0.01831111	-3.80108000
-1.70367376	0.01831111	-3.80108000
-1.70033976	0.01831111	-3.75530300
-1.69700576	0.01831111	-3.75530300
-1.69367176	0.01831111	-3.75530300
-1.69033776	0.01831111	-3.75530300
-1.68700376	0.01831111	-3.75530300
-1.68366976	-0.00006104	-3.80108000
-1.68033576	-0.00006104	-3.75530300
-1.67700176	0.01831111	-3.75530300
-1.67366776	-0.00006104	-3.75530300
-1.67033376	-0.00006104	-3.75530300
-1.66699976	-0.00006104	-3.75530300
-1.66366576	-0.00006104	-3.75530300
-1.66033176	0.01831111	-3.75530300
-1.65699776	-0.00006104	-3.75530300
-1.65366376	0.01831111	-3.75530300
-1.65032976	-0.00006104	-3.75530300
-1.64699576	-0.00006104	-3.75530300
-1.64366176	-0.00006104	-3.75530300
-1.64032776	-0.00006104	-3.75530300
-1.63699376	-0.00006104	-3.75530300
-1.63365976	0.01831111	-3.75530300
-1.63032576	0.01831111	-3.75530300
-1.62699176	-0.00006104	-3.75530300
-1.62365776	-0.00006104	-3.75530300
-1.62032376	0.01831111	-3.75530300
-1.61698976	0.01831111	-3.75530300
-1.61365576	0.01831111	-3.75530300
-1.61032176	0.01831111	-3.75530300
-1.60698776	0.01831111	-3.75530300
-1.60365376	-0.00006104	-3.75530300
-1.60031976	-0.00006104	-3.75530300
-1.59698576	-0.00006104	-3.75530300
-1.59365176	-0.00006104	-3.75530300
-1.59031776	0.01831111	-3.75530300
-1.58698376	-0.00006104	-3.75530300
-1.58364976	0.01831111	-3.75530300
-1.58031576	-0.00006104	-3.75530300
-1.57698176	0.01831111	-3.75530300
-1.57364776	0.01831111	-3.75530300
-1.57031376	0.01831111	-3.75530300
-1.56697976	-0.00006104	-3.75530300
-1.56364576	0.01831111	-3.75530300
-1.56031176	0.01831111	-3.75530300
-1.55697776	0.01831111	-3.75530300
-1.55364376	0.01831111	-3.75530300
-1.55030976	0.01831111	-3.75530300
-1.54697576	0.01831111	-3.75530300
-1.54364176	0.01831111	-3.75530300
-1.54030776	-0.00006104	-3.75530300
-1.53697376	-0.00006104	-3.75530300
-1.53363976	0.01831111	-3.80108000
-1.53030576	-0.00006104	-3.75530300
-1.52697176	-0.00006104	-3.75530300
-1.52363776	0.01831111	-3.75530300
-1.52030376	-0.00006104	-3.75530300
-1.51696976	-0.00006104	-3.75530300
-1.51363576	-0.00006104	-3.80108000
-1.51030176	-0.00006104	-3.75530300
-1.50696776	-0.00006104	-3.75530300
-1.50363376	-0.00006104	-3.80108000
-1.50029976	-0.00006104	-3.75530300
-1.49696576	-0.00006104	-3.75530300
-1.49363176	-0.00006104	-3.75530300
-1.49029776	-0.00006104	-3.75530300
-1.48696376	-0.00006104	-3.75530300
-1.48362976	-0.00006104	-3.75530300
-1.48029576	-0.00006104	-3.75530300
-1.47696176	-0.00006104	-3.75530300
-1.47362776	-0.00006104	-3.75530300
-1.47029376	-0.00006104	-3.75530300
-1.46695976	-0.00006104	-3.75530300
-1.46362576	-0.00006104	-3.75530300
-1.46029176	-0.00006104	-3.75530300
-1.45695776	-0.00006104	-3.75530300
-1.45362376	-0.00006104	-3.75530300
-1.45028976	-0.00006104	-3.75530300
-1.44695576	-0.00006104	-3.75530300
-1.44362176	-0.00006104	-3.75530300
-1.44028776	-0.00006104	-3.80108000
-1.43695376	-0.00006104	-3.75530300
-1.43361976	-0.00006104	-3.75530300
-1.43028576	-0.00006104	-3.75530300
-1.42695176	0.01831111	-3.75530300
-1.42361776	0.01831111	-3.80108000
-1.42028376	0.01831111	-3.75530300
-1.41694976	0.01831111	-3.75530300
-1.41361576	0.01831111	-3.80108000
-1.41028176	0.01831111	-3.80108000
-1.40694776	0.01831111	-3.75530300
-1.40361376	0.01831111	-3.75530300
-1.40027976	0.01831111	-3.75530300
-1.39694576	0.01831111	-3.75530300
-1.39361176	0.01831111	-3.80108000
-1.39027776	0.01831111	-3.75530300
-1.38694376	0.01831111	-3.80108000
-1.38360976	0.01831111	-3.75530300
-1.38027576	0.01831111	-3.75530300
-1.37694176	0.01831111	-3.75530300
-1.37360776	0.01831111	-3.75530300
-1.37027376	0.01831111	-3.75530300
-1.36693976	-0.00006104	-3.75530300
-1.36360576	0.01831111	-3.80108000
-1.36027176	0.01831111	-3.75530300
-1.35693776	0.01831111	-3.80108000
-1.35360376	0.01831111	-3.75530300
-1.35026976	-0.00006104	-3.75530300
-1.34693576	0.01831111	-3.75530300
-1.34360176	0.01831111	-3.75530300
-1.34026776	-0.00006104	-3.75530300
-1.33693376	-0.00006104	-3.75530300
-1.33359976	-0.00006104	-3.75530300
-1.33026576	0.01831111	-3.75530300
-1.32693176	-0.00006104	-3.75530300
-1.32359776	-0.00006104	-3.75530300
-1.32026376	0.01831111	-3.75530300
-1.31692976	-0.00006104	-3.75530300
-1.31359576	-0.00006104	-3.80108000
-1.31026176	-0.00006104	-3.75530300
-1.30692776	-0.00006104	-3.75530300
-1.30359376	-0.00006104	-3.75530300
-1.30025976	-0.00006104	-3.75530300
-1.29692576	-0.00006104	-3.75530300
-1.29359176	-0.00006104	-3.75530300
-1.29025776	0.01831111	-3.80108000
-1.28692376	-0.00006104	-3.75530300
-1.28358976	0.01831111	-3.75530300
-1.28025576	-0.00006104	-3.80108000
-1.27692176	0.01831111	-3.75530300
-1.27358776	0.01831111	-3.75530300
-1.27025376	0.01831111	-3.80108000
-1.26691976	0.01831111	-3.75530300
-1.26358576	0.01831111	-3.80108000
-1.26025176	0.01831111	-3.75530300
-1.25691776	0.01831111	-3.75530300
-1.25358376	0.03668325	-3.75530300
-1.25024976	0.01831111	-3.75530300
-1.24691576	0.01831111	-3.75530300
-1.24358176	0.01831111	-3.75530300
-1.24024776	0.01831111	-3.75530300
-1.23691376	0.01831111	-3.75530300
-1.23357976	0.01831111	-3.75530300
-1.23024576	0.01831111	-3.75530300
-1.22691176	0.01831111	-3.75530300
-1.22357776	0.01831111	-3.75530300
-1.22024376	0.01831111	-3.75530300
-1.21690976	-0.00006104	-3.75530300
-1.21357576	0.01831111	-3.75530300
-1.21024176	-0.00006104	-3.75530300
-1.20690776	0.01831111	-3.75530300
-1.20357376	0.01831111	-3.75530300
-1.20023976	-0.00006104	-3.75530300
-1.19690576	-0.00006104	-3.70967700
-1.19357176	-0.00006104	-3.75530300
-1.19023776	-0.00006104	-3.75530300
-1.18690376	0.01831111	-3.75530300
-1.18356976	-0.00006104	-3.70967700
-1.18023576	-0.00006104	-3.70967700
-1.17690176	-0.00006104	-3.70967700
-1.17356776	-0.00006104	-3.70967700
-1.17023376	-0.00006104	-3.75530300
-1.16689976	-0.00006104	-3.70967700
-1.16356576	-0.00006104	-3.70967700
-1.16023176	-0.00006104	-3.70967700
-1.15689776	-0.00006104	-3.70967700
-1.15356376	-0.00006104	-3.70967700
-1.15022976	-0.00006104	-3.70967700
-1.14689576	-0.00006104	-3.70967700
-1.14356176	-0.00006104	-3.70967700
-1.14022776	-0.00006104	-3.70967700
-1.13689376	-0.00006104	-3.70967700
-1.13355976	-0.00006104	-3.70967700
-1.13022576	-0.00006104	-3.70967700
-1.12689176	-0.00006104	-3.70967700
-1.12355776	-0.00006104	-3.70967700
-1.12022376	-0.00006104	-3.70967700
-1.11688976	-0.00006104	-3.70967700
-1.11355576	0.01831111	-3.70967700
-1.11022176	-0.00006104	-3.70967700
-1.10688776	-0.00006104	-3.70967700
-1.10355376	-0.00006104	-3.70967700
-1.10021976	-0.00006104	-3.70967700
-1.09688576	-0.00006104	-3.70967700
-1.09355176	-0.00006104	-3.70967700
-1.09021776	-0.00006104	-3.70967700
-1.08688376	-0.00006104	-3.70967700
-1.08354976	0.01831111	-3.70967700
-1.08021576	-0.00006104	-3.66405200
-1.07688176	0.01831111	-3.66405200
-1.07354776	-0.00006104	-3.70967700
-1.07021376	-0.00006104	-3.66405200
-1.06687976	-0.00006104	-3.70967700
-1.06354576	0.01831111	-3.66405200
-1.06021176	-0.00006104	-3.66405200
-1.05687776	-0.00006104	-3.70967700
-1.05354376	0.01831111	-3.66405200
-1.05020976	-0.00006104	-3.66405200
-1.04687576	-0.00006104	-3.66405200
-1.04354176	-0.00006104	-3.66405200
-1.04020776	-0.00006104	-3.66405200
-1.03687376	-0.00006104	-3.66405200
-1.03353976	-0.00006104	-3.66405200
-1.03020576	-0.00006104	-3.66405200
-1.02687176	-0.00006104	-3.66405200
-1.02353776	-0.00006104	-3.66405200
-1.02020376	-0.00006104	-3.66405200
-1.01686976	-0.00006104	-3.66405200
-1.01353576	-0.00006104	-3.66405200
-1.01020176	-0.00006104	-3.61827400
-1.00686776	-0.00006104	-3.66405200
-1.00353376	-0.00006104	-3.66405200
-1.00019976	-0.00006104	-3.66405200
-0.99686576	-0.00006104	-3.66405200
-0.99353176	-0.00006104	-3.61827400
-0.99019776	-0.00006104	-3.66405200
-0.98686376	-0.01843318	-3.61827400
-0.98352976	-0.00006104	-3.61827400
-0.98019576	-0.00006104	-3.61827400
-0.97686176	-0.00006104	-3.61827400
-0.97352776	-0.01843318	-3.61827400
-0.97019376	-0.00006104	-3.61827400
-0.96685976	-0.00006104	-3.61827400
-0.96352576	-0.00006104	-3.61827400
-0.96019176	-0.00006104	-3.61827400
-0.95685776	-0.00006104	-3.61827400
-0.95352376	-0.00006104	-3.61827400
-0.95018976	-0.00006104	-3.61827400
-0.94685576	-0.00006104	-3.61827400
-0.94352176	-0.00006104	-3.61827400
-0.94018776	-0.00006104	-3.61827400
-0.93685376	-0.00006104	-3.61827400
-0.93351976	-0.00006104	-3.61827400
-0.93018576	-0.00006104	-3.61827400
-0.92685176	-0.00006104	-3.61827400
-0.92351776	-0.00006104	-3.61827400
-0.92018376	-0.00006104	-3.61827400
-0.91684976	-0.00006104	-3.61827400
-0.91351576	0.01831111	-3.61827400
-0.91018176	-0.00006104	-3.61827400
-0.90684776	-0.00006104	-3.61827400
-0.90351376	-0.00006104	-3.61827400
-0.90017976	-0.00006104	-3.61827400
-0.89684576	-0.00006104	-3.61827400
-0.89351176	-0.00006104	-3.61827400
-0.89017776	-0.00006104	-3.61827400
